Area,Centroid_1,Centroid_2,MajorAxisLength,MinorAxisLength,Orientation
645,120.832558139535,6382.06356589147,53.4214306713379,24.8231010119532,-50.8934303797602
26,103.884615384615,7096.38461538462,9.76567866845912,3.69342416699483,37.0238831749717
6,102.666666666667,6513.5,4,2.21108319357027,90
154,112.766233766234,1188.75974025974,33.0385102494746,8.27613412248957,-78.1220841659406
270,121.988888888889,6597.3962962963,30.6448250797002,14.8297218178679,-63.2873612078128
543,137.589318600368,7103.61694290976,40.3502883119177,22.1450402001258,1.03214531816399
10,138.2,642.5,4.25832517937902,3.20832251080426,90
11,141,6585.27272727273,4.85220526599496,3.37449752307434,-22.9407019982911
246,158.617886178862,6474.25609756098,42.6306927164631,11.9505532657772,-79.0511185804175
29,152.448275862069,6805.72413793103,10.9723939393172,4.17452113779921,-62.4205571855684
65,156.8,938.846153846154,9.59321246584981,8.73294892192965,52.2617998411443
109,164.477064220183,995.733944954128,14.3171504938217,9.96295555221089,56.9630888533679
298,179.906040268456,1175.26510067114,23.530232749739,17.6543312924265,67.76757191493
735,180.398639455782,1236.55918367347,48.3760426941801,20.6543460839365,88.8996434657441
165,196.078787878788,1098.72727272727,17.565750468628,12.5499188004234,52.3397060610452
44,195.113636363636,6548.52272727273,11.2365188168052,5.57687425196969,43.3071267677429
6,196.5,6556,3.46410161513775,2.3094010767585,90
53,199.415094339623,6560.07547169811,15.5016625744402,5.19507782425153,68.8625380079063
143,204.307692307692,647.076923076923,15.6513336483836,12.1854241875131,-35.0922901475635
145,207.489655172414,5762.92413793103,16.7726555844613,11.2407449256763,80.6293107456942
95,214.926315789474,1273.28421052632,15.7565474620223,7.97414697744794,-9.47176158629799
19,211.578947368421,6914.94736842105,7.36559095441494,3.47277495985391,-39.4276603275688
235,217.263829787234,5672.75744680851,27.135591858228,11.9886041306708,85.4722871002929
124,232.612903225806,6934.39516129032,47.5737821084465,3.95819038955118,-36.4225867243239
556,229.363309352518,633.39928057554,36.3974084427849,20.293411609565,-51.8640030594275
371,234.641509433962,5752.02156334232,27.355619192928,17.6569062770063,36.5950420182841
79,228.151898734177,1268.59493670886,10.1889325246348,10.0409140055669,-20.5560452195835
1309,247.935064935065,5612.88388082506,49.8123744674537,35.9006997148692,-37.2040056518764
228,251.640350877193,5570.37280701754,18.5134964081123,16.5638352592897,80.2640054566252
114,271.122807017544,1246.4298245614,15.0654031838269,9.79855979371099,-8.28087309209763
926,295.979481641469,7356.78401727862,65.1032423238391,22.8714071140574,-9.13479476161344
2828,312.255657708628,5508.78712871287,69.3702500461932,58.3259829383857,58.4180686331193
117,290.179487179487,5625.69230769231,13.9714346772408,11.1447147668516,28.265629845241
299,298.886287625418,5557.43143812709,22.8066539833076,18.4236732616232,-28.4239123359285
29,292.827586206897,7018.8275862069,7.09049810643797,5.65614523271133,73.8329940421636
221,300.891402714932,7912.00904977376,22.0093285928291,15.3328989909939,74.4809368249297
749,320.837116154873,1253.14152202937,50.8157761511053,21.0925633865733,-28.4851412377831
12,299.916666666667,7002.75,6.57061333882115,2.52638000056626,-70.3187714422299
132,307.765151515152,6577.56060606061,18.4988660629206,9.46456531631073,30.7388742893091
658680,1232.3865594826,199.670106880428,2690.9836565635,500.215755770868,7.95120198707583
104,322.125,8116.76923076923,17.0884094718415,8.74493763880027,-17.3110798069265
32,326,5364.5625,14.9108163749388,3.35733848450292,44.3127861504946
52,336.5,7752.5,8.17751764729339,8.17751764729339,0
250,340.836,5451.832,27.4506297886023,11.9702828235497,-89.1218895708307
6,337.5,7454,3.46410161513775,2.3094010767585,90
44,344,5433.5,7.96963935916498,7.12656149821769,90
124,354.266129032258,1281.62096774194,16.401301117258,10.1809381362909,85.1257420163138
17,353.764705882353,7682.35294117647,5.55627551494304,4.22572512188564,-34.0087808984407
24,362.833333333333,7681.66666666667,11.6696207672255,3.30621570080501,29.9888602647758
65,364.8,1289.15384615385,9.59321246584981,8.73294892192965,-52.2617998411443
563,379.95026642984,5954.53641207815,40.9849501383538,17.8898729961856,69.6577001920862
99,375.252525252525,5913.89898989899,12.4644549064227,10.2877426858806,-67.7150120575519
238,385.773109243697,1302.53781512605,28.6134760660257,12.4183394268697,-37.8228285261859
91,391.230769230769,7210.83516483516,25.54114935238,6.04169535706945,4.99045293369317
857,396.229871645274,6084.19719953326,44.8915280216848,24.9947231408595,-69.2896298520299
65,387.338461538462,7344.38461538462,10.1517428468038,8.24395940548414,10.4632699653387
277,399.808664259928,8106.8916967509,24.9961592199552,14.7856671642096,0.698647889438237
29,395.551724137931,8044.86206896552,8.76288341229903,4.82953814664569,-42.120358512737
79,401,7363.54430379747,13.6017260593446,7.54785279411238,-10.4731242520642
133,406.18045112782,5905.17293233083,15.4853820253071,11.2365963009865,-24.1977867034683
121,413.066115702479,7375.09090909091,17.9320975559108,9.74273579929143,-41.6920328191264
90,413.511111111111,7805.14444444444,15.776146511897,7.57332004762778,-52.4942371783629
965,432.80829015544,7840.44041450777,44.433760623084,29.9010204539313,7.07554507584679
6,411.5,8038,3.46410161513775,2.3094010767585,90
2710,474.444280442804,8103.88819188192,119.879190484176,30.0841928021367,0.0304813324685177
153,429.712418300654,7348.82352941176,24.8718514165926,9.37042045970253,36.3754677562976
62,426.983870967742,1337.06451612903,9.76007102308387,8.19016826136716,-40.9882076379317
84,430.285714285714,5906.82142857143,10.939734028616,9.925013493821,-2.21135430635433
82,431.292682926829,6373.20731707317,10.8417303791551,9.83482521481547,4.29889685729759
97,433.670103092784,5813.98969072165,14.5735268030445,8.66322313549398,7.47032417479176
37,442,6431,6.93080341923186,6.93080341923186,0
17,444,5242,8.84653956646755,2.68866765840547,28.9973083959582
2727,478.617895122846,5899.100110011,102.085792402921,37.8699509493478,-61.6118523130169
25,451,293.36,6.82948784677663,4.86941089017932,80.2161157093553
61,459.426229508197,4916.54098360656,28.1728873374033,3.77070113606197,43.2273487741702
21,456.333333333333,7919.42857142857,6.57498064271926,4.66555055424019,6.14884643683001
67,459.014925373134,86.0298507462687,12.5635383647383,7.10058373529012,-52.1398444478657
403,471.245657568238,6463.19851116625,26.7405180864431,19.8610659350395,87.7224107038535
123,469.252032520325,6381.78048780488,17.4871025757529,9.10950345926794,-50.8249410354081
9,466.333333333333,288.111111111111,4.05369123455442,3.02453869019341,20.3006473225022
333,475.489489489489,5959.97597597598,23.0067857769494,18.9378132366052,-79.1113213831968
59,473.169491525424,1369.83050847458,9.92058864665022,7.71574373155532,-45
445,483.644943820225,5814.82921348315,28.2940271295981,21.6179170930175,8.32683647481187
609,487.024630541872,7920.47126436782,39.4038727907167,25.1480000618534,-8.50943270477496
1030,482.204854368932,5022.4213592233,86.1355201575203,19.6542317901744,89.9560989060526
117,479.358974358974,6493.64957264957,16.4697835690935,9.38092158457862,-20.7929764007544
183,481.355191256831,6529.69945355191,23.5707569279277,10.1762805974743,-63.5358161823081
37,479,1393,6.93080341923186,6.93080341923186,0
81,479.592592592593,5842.33333333333,12.2965669664402,8.47453600238763,-85.2740471296825
275,493.221818181818,1250.74181818182,32.1120473737315,11.3458134763303,15.6808323924005
37,481,6437,6.93080341923186,6.93080341923186,0
44,483,5592.5,7.96963935916498,7.12656149821769,90
3011,521.009963467287,6102.46894719362,81.1930574065418,50.5745171172381,30.4208622960527
46,488.5,5851.5,8.52277426425341,7.02376916856849,-45
327,498.17125382263,5754.10703363914,27.1393796332358,16.7339406466781,-34.4620730610999
727,510.469050894085,1386.87620357634,45.2212371375105,22.0456924706443,20.5599844011487
633,505.041074249605,4963.92575039494,56.382609036499,15.6960144513752,60.622487371139
137,496.233576642336,6374.10218978102,15.979876642319,11.2070809548774,-79.8500931177069
37,494,6547,6.93080341923186,6.93080341923186,0
44,495.5,1424,7.96963935916498,7.12656149821769,0
78,497.871794871795,6485.19230769231,13.1038556025453,7.74917105943125,-46.2317345114444
158,500.645569620253,6401.24050632911,22.0403524570611,9.93292323436453,61.5956136235458
28,499.892857142857,8030.64285714286,9.91319226955947,4.88723660280331,-11.2597515602536
37,500,5958,6.93080341923186,6.93080341923186,0
391,514.27621483376,5686.66240409207,28.5184266764156,18.4911540873861,-47.2137669773828
153,515.071895424837,5715.16339869281,20.5853459384468,9.76831191892849,34.4597249867224
6,507.5,8009,3.46410161513775,2.3094010767585,90
62,514.5,5183.74193548387,9.85922416193429,8.14446393267274,0
21,512.666666666667,7933.33333333333,8.15424302036451,3.65805093428899,-40.0436242766381
237,524.130801687764,6604.71308016878,23.5603916711768,13.0965477439351,-5.25198639540529
182,521.505494505495,5943.46153846154,21.4180082919148,12.9002686137587,-40.8998950514927
665,531.207518796993,6427.60601503759,39.6111130625359,22.5473857565354,-60.7681791924988
9,519.888888888889,8015.66666666667,4.05369123455442,3.02453869019341,69.6993526774978
190,537.347368421053,4828.59473684211,53.3669151238421,8.91695951685368,65.9207182898994
936,541.788461538462,6643.26816239316,48.8411992934107,24.7442424768087,-75.5857401762167
444,553.002252252252,1414.49099099099,42.8687818756398,14.9460121055015,-33.6748518846074
72,540.930555555556,5907.19444444444,11.7192728212536,7.9985339766482,-66.4370546418134
592,552.716216216216,5830.625,44.7010428286541,22.3431236668633,-56.485281137967
2151,561.68479776848,5757.16736401674,110.87494782493,50.0770359440896,-86.272754377218
112,545.428571428571,6306.55357142857,14.6055078683725,9.84543250789179,-71.4758878593086
49,549.34693877551,5701.34693877551,8.34135668177048,7.60853258862435,45
191,554.544502617801,6388.52879581152,18.6144525562756,13.8094092567048,67.480725391093
84,559.202380952381,4787.90476190476,32.4400044440178,10.4374755689585,61.2121425971873
1826,568.818729463308,6249.94249726177,61.9652621608923,37.8281407808067,81.8135144311587
23254,666.722585361658,5604.17020727617,253.864214360464,157.156980110278,19.9130321035401
86,568.860465116279,4760.36046511628,35.2811556689277,5.72062429424204,71.9776366846708
389,582.447300771208,5938.62982005141,28.2324685179919,18.226653341617,12.485374675972
283,583.17667844523,6560.49469964664,24.4637701382428,17.2539210198616,35.5546764889319
211,580.497630331753,6342.15639810427,22.8886106046143,12.2562677608534,58.4211948800493
79,578.810126582278,7306.81012658228,13.1174506116289,7.84517435553196,45
123,582.292682926829,4668.0406504065,15.4111772669102,14.0287519153252,76.6142692120994
138,581.094202898551,6148.36231884058,16.4480177990797,10.8922272416104,-89.9873235928486
37,580,5822,6.93080341923186,6.93080341923186,0
85,585.764705882353,6441.02352941176,11.3270042272156,9.68019962297663,61.2336270442962
403,596.31017369727,5850.01488833747,25.457774857378,21.8611269267256,-13.5163628595887
188,590.829787234043,6074.62234042553,21.4140968069652,11.5958579393332,85.816263997555
597,606.264656616415,1275.87772194305,41.0482964741636,21.4037297417823,14.4702667508432
1052,610.138783269962,6684.9752851711,45.0554564058734,30.3636547042577,-16.0763779550393
51,594,5772,9.03587620673996,7.26528139341417,0
1396,625.588108882522,7395.04584527221,60.5609101854969,34.4185787970121,-16.1719671493563
1998,622.585585585586,5794.64164164164,68.7726118181183,39.7917977133253,40.2259335852804
46,597.5,6525.5,8.52277426425341,7.02376916856849,45
1055,618.922274881517,6121.07582938389,50.7098299092446,29.3386126083946,9.10367256827368
128,605.703125,5763.6171875,14.4934258416368,11.9468569601859,-23.4188793875087
214,607.168224299065,6331.69626168224,18.4685659691941,15.1375415019572,81.7321725943721
144,607.881944444444,1449.53472222222,14.902929944955,12.6664191026084,33.3687889308739
203,608.916256157635,6455.74876847291,19.9277617032408,13.4909321347297,63.344293930147
96,611.145833333333,4702.91666666667,35.4949433044429,5.71468379925728,60.1334928567005
192,609.104166666667,6415.44270833333,17.0713679207138,14.6745449279833,-62.260792459942
152,610.440789473684,5528.71052631579,21.2552957933661,9.53708221676169,-53.1299616001481
3681,644.190165715838,6609.27845694105,73.7460269367266,66.0221976911512,45.9382486706161
765,627.775163398693,5932.03790849673,46.9638160431713,23.1037344367863,-3.70720023680566
497,619.780684104628,6271.24346076459,28.8519964780055,24.5908969224301,16.7435712225597
235,619.778723404255,5997.94042553192,22.4780947428958,14.0751788756353,-27.3933643925528
464,622.635775862069,6366.16379310345,31.9953084275635,20.9605854240832,-35.9373850864067
1097,630.860528714676,4799.76937101185,56.5351869645748,26.4194636606347,56.3962221199969
37,616,6053,6.93080341923186,6.93080341923186,0
756,632.93253968254,5461.71957671958,34.801079305818,28.3899230681216,-16.5138671760102
37,623,6154,6.93080341923186,6.93080341923186,0
152,628.907894736842,6207.57894736842,15.395958009337,12.7867489900906,41.643631529739
828,640.417874396135,5319.0809178744,35.4831301923419,30.9048799750492,12.4370436661742
37,627,6306,6.93080341923186,6.93080341923186,0
178,632.966292134831,5960.44943820225,16.9935166173905,13.9946578415549,63.3638361259776
129,639.77519379845,5740.13178294574,14.181717326453,12.625562308455,-6.49859513637855
168,640.071428571429,5982.875,19.3585529571026,11.5577446511272,-87.0875549509084
747,657.63453815261,4755.04551539491,43.6678635748242,23.3351065680553,18.4012825151739
57,641.157894736842,6173.63157894737,9.14826199936963,8.03839898575781,19.8289216545084
19,641.210526315789,4659.57894736842,8.89232230934479,3.05134759359554,56.1643281890096
80,645.325,6468.3625,12.0547598145569,8.65776717635738,-33.3580682183957
87,646.862068965517,6444.86206896552,12.3321046490803,9.14003725008004,-3.44349334212063
385,654.542857142857,6241.58701298701,24.1304827404519,20.6893433554272,74.0660327139048
30,650.233333333333,4650.06666666667,11.8019990729863,3.65658251089829,49.6925942307196
37,650,6381,6.93080341923186,6.93080341923186,0
44,650,6415.5,7.96963935916498,7.12656149821769,90
417,661.479616306954,6157.68824940048,27.6280777022044,20.143623042276,-11.3187725642178
62,655.306451612903,6275.93548387097,9.06843752472194,8.86582451097764,-23.9624889745782
51,654,6484,9.03587620673996,7.26528139341417,90
46,663.782608695652,4643.10869565217,19.7200569903834,7.4581129030224,32.7484892124168
231,666.134199134199,5889.00865800866,20.9232209159276,14.4506488261021,-20.5780477125321
477,673.926624737946,6386.86582809224,30.7644874127092,21.5657110842206,-24.8055604411718
1009,678.439048562934,6516.20812685828,36.7125462334601,35.5299401070457,-5.94256539374317
54,667,5714.5,9.2199186156977,7.57386764409581,-30.7560358772029
1427458,1719.62311815829,4108.37932884891,2638.95877237386,798.416799354188,53.5514175583959
232,676.086206896552,6560.5474137931,29.7475501462004,12.1800522374487,-80.0876639755693
439,688.922551252847,6453.48291571754,27.020209660008,22.1753323382679,-36.3361255298724
65,678,6659,11.2199456098138,7.44897170669748,90
746,698.443699731904,6636.17292225201,43.2588517657451,26.1431332641113,-26.0068750906513
77,685.779220779221,5700.62337662338,12.2343959200933,8.27853897859518,-58.2978639973657
95,686.168421052632,6170.92631578947,12.9399499570322,9.49622969376094,34.7392109600446
266,690.157894736842,5827.19172932331,24.0694196133764,14.4210510085373,-66.4694017590853
498,694.921686746988,6194.79919678715,29.0495444392035,22.561454823601,25.869502799656
106,686.88679245283,6257.88679245283,11.9800673027582,11.3677222769659,45
249,692.293172690763,5763.22088353414,20.6606005734652,16.4259263660984,49.7721461115606
70,690,4777.71428571429,10.9213639476116,8.28242956237977,0
138,692.471014492754,6051.26811594203,15.0319964139976,11.9202707194889,27.3837560648998
187,694.117647058824,6422.50802139037,16.413662029043,14.9340278393138,-54.3232833107799
747,706.459170013387,5792.83668005355,35.5019981291488,27.1993126013862,-32.7029551378856
1490,714.948322147651,6692.0355704698,52.7131473170557,36.7828783790831,7.01624730195241
147,699.544217687075,6328.55782312925,17.2724584014083,11.2763306343024,21.766363260484
634,719.115141955836,5483.22082018927,51.1557814795662,18.0655169847169,-19.24210024018
46,696.5,6588.5,8.52277426425341,7.02376916856849,-45
140,701.114285714286,5860.62857142857,18.5764110992145,9.83703668840539,-37.4572215182483
49,698.65306122449,5717.34693877551,8.34135668177048,7.60853258862435,-45
44,700,6302.5,7.96963935916498,7.12656149821769,90
118,702.779661016949,5307.10169491525,12.8979742337416,12.1227014192193,-54.4858057338088
44,701.5,5651,7.96963935916498,7.12656149821769,0
164,705.859756097561,5526.35365853659,15.387791363122,13.7204076855692,-3.2472221597598
133,707.872180451128,5165.51127819549,17.7779949494486,9.66819224243289,42.4014996764913
533,722.19512195122,6569.14446529081,41.9424142084196,17.2270530264405,-17.669476971137
332,716.138554216867,6517.89457831325,22.5841318709491,19.4290523660789,79.6715598669632
32269,844.853202764263,6026.09919737209,288.493141074653,144.486712283167,-21.3047686448331
2814,750.868514570007,5386.79140014215,84.0114493567942,52.1842771144919,-11.2818697679011
1111,725.929792979298,6132.45634563456,41.0178336962075,35.3138574394901,84.0783664658332
958,729.640918580376,6471.99478079332,58.8102316931518,23.7590007989943,-49.448516328302
63,713.698412698413,6493.73015873016,10.2986895473955,7.91317088945657,11.7577621196022
50,719.06,4587.16,17.2467861107819,8.35869819503052,16.6738782267336
542,723.477859778598,6734.33948339483,34.4611117872983,24.1546243275747,74.2481858014109
49,721.65306122449,6418.34693877551,8.34135668177048,7.60853258862435,-45
100,725.17,6311.2,13.6911537594347,9.40832479255382,83.7988156724782
114,729.438596491228,6603.62280701754,15.542104707575,9.64461212128666,40.6717797160915
52,728.5,5735.5,8.17751764729339,8.17751764729339,0
49,734.34693877551,6620.65306122449,8.34135668177048,7.60853258862435,-45
275,742.476363636364,5786.12363636364,27.7833558561517,12.7154923039958,-43.5878397773185
2419,761.867713931377,6430.20669698222,58.4595542874376,53.7425620795975,34.9086585541178
25120,926.087898089172,5505.26512738853,296.624395993024,158.528588775891,-13.8694446038391
393,749.450381679389,6167.368956743,31.7002312265337,15.9813033359965,85.7161842545085
427,757.196721311475,6546.43325526932,36.3611832352018,15.4677209159246,-11.6048413686893
53,746.018867924528,5921.56603773585,9.29253987256793,7.3877953630835,28.938512307829
225,750.471111111111,6207.73333333333,20.1377767290896,14.3624098794436,-48.5459827023585
221,754.361990950226,5333.27601809955,18.4784053870237,15.7347667255939,-20.8892696680855
666,759.77027027027,5664.57807807808,34.6540120925409,27.618075521851,-8.64582801455865
155,754.516129032258,6095.13548387097,17.1558348672774,11.6616691502788,25.372372127091
65,752.292307692308,6502.47692307692,10.0708686268787,8.39730934949969,-59.4727528894801
54,751.777777777778,6580,8.81917103688197,7.95977541714325,90
60,753.5,7903,9.2520268049763,8.32666399786453,90
286,762.748251748252,5124.2972027972,23.6541420185146,16.1182458149997,31.0548413033363
62,755.5,5813.5,10.0870092460828,7.91993451671227,-19.9513001310105
157,758.802547770701,6655.84713375796,20.1960016880003,10.0903901143117,73.5477806218165
1775,785.785352112676,5229.99436619718,63.9923309370503,37.9732021529946,8.27314656204642
639,784.018779342723,5707.00156494523,65.7011143825854,22.647108720641,-33.9716177886639
37,759,7886,6.93080341923186,6.93080341923186,0
37,759,7947,6.93080341923186,6.93080341923186,0
2299,791.173553719008,7916.17529360592,63.9852367215757,46.8441945895562,1.94725493369606
76,767,7667.5,11.4462895236688,8.52653237758263,0
124,768.16935483871,5840.1935483871,15.9816593779605,10.0963801951348,-68.0797720035631
46,766.5,7696.5,8.52277426425341,7.02376916856849,-45
108,772.685185185185,6123.24074074074,13.6148305394474,10.3267553641297,53.2233921297167
124,775.177419354839,6485.98387096774,15.4970488592716,10.3830048908046,30.2808794590354
1238,792.587237479806,6638.84975767367,51.6782599110916,38.4321989910318,47.8036348985625
65,774.061538461538,6688.47692307692,9.67349978329209,8.7163525821943,-85.094554223949
218,782.279816513761,6387.8623853211,25.0160975528123,11.3640059389554,-12.569678086651
85,778.211764705882,6174.34117647059,12.1619121218014,9.20028356343936,-76.7739790517113
244,787.225409836066,6323.99180327869,29.1609658129731,11.5239830980503,-4.35446757069032
488,786.975409836066,7765.44262295082,28.3566933905365,22.924193578694,59.721601107231
201,786.333333333333,6578.82089552239,23.5286305031779,11.2118042279436,59.9704058763823
173,788.364161849711,7845.54913294798,18.7385740764528,12.4764209290649,0.504123484863151
197,791.223350253807,5008.69543147208,27.1841958835846,9.4435402996213,41.6247491294021
260,790.988461538462,5677.51538461538,26.3700175727488,13.7792430163793,-19.8949353188019
49,787.65306122449,6299.65306122449,8.34135668177048,7.60853258862435,45
752,800.231382978723,8062.3204787234,36.9308320249852,26.7638127718152,-44.9811990735914
199,790.201005025126,8104.66834170854,21.1722610872865,12.8319499618205,83.4000430997266
871,805.605051664753,5174.53386911596,45.3839654836645,25.3746761547586,-48.7029193354773
6,789,4257.5,3.46410161513775,2.3094010767585,0
87,793.885057471264,5848.70114942529,12.4542727356391,9.05843877899361,-14.6190898950064
44,791.5,5933,7.96963935916498,7.12656149821769,0
199,799.502512562814,6163.20100502513,19.2083720866278,13.58662016695,-13.3708542524659
720,802.520833333333,6489.33055555556,35.2401919747313,26.9513200703547,65.3250238853825
52,794.5,6366.5,8.17751764729339,8.17751764729339,0
160,800.40625,5422.5625,17.5729824114201,12.1430568982685,0.588158309989322
269,803.698884758364,7813.9405204461,25.5202268403052,14.3141868350731,-33.154179270826
428,806.602803738318,7672.82943925234,34.4596412820755,19.24715788392,-33.2682657540548
1081,815.518963922294,6281.10175763182,45.901544506133,31.1529673221767,-60.2359845160936
37,799,7870,6.93080341923186,6.93080341923186,0
240,808.15,4710.175,26.8099198294228,12.0931743312743,23.8040391175002
68,800.852941176471,5268.32352941176,10.5827213187502,8.29983186747226,55.2823289441834
71,803.211267605634,6802.70422535211,11.3342772691281,8.08944199762124,8.64534103764463
44,802,5389.5,7.96963935916498,7.12656149821769,90
87,804.827586206897,6202.55172413793,14.3169778481808,7.95244283466752,-23.3321632445014
65,806,7638,11.2199456098138,7.44897170669748,90
160,810.8625,5317.40625,19.2093806107784,10.9737522396361,-63.1787501757829
80,809.5625,5589.55,11.8260744431222,8.87176024993908,87.0431932911079
37,808,6106,6.93080341923186,6.93080341923186,0
49,808.65306122449,6411.65306122449,8.34135668177048,7.60853258862435,45
37,809,5102,6.93080341923186,6.93080341923186,0
1758,833.818543799772,5667.65642775882,68.0373179026572,43.5022841087492,-42.3534446854646
57,811.842105263158,6327.63157894737,9.14826199936963,8.03839898575781,-19.8289216545084
37,814,4734,6.93080341923186,6.93080341923186,0
409,828.41075794621,4689.01466992665,32.7247675017099,21.76731719936,27.5722143396418
413,829.547215496368,7740.81355932203,33.0796795987549,17.2244391531509,-40.0922694849516
71,819.647887323944,4665.35211267606,10.7761973785352,8.55690699242403,45
3257,876.724286152901,5740.57844642309,108.52649779009,45.4139181195067,-20.6551621414431
752,831.925531914894,6941.21143617021,44.2832443823057,23.103502229409,-64.4356218456436
76,822.039473684211,6141.65789473684,10.3159389123754,9.59347562794178,-34.8175453369229
163,826.331288343558,6396.81595092025,18.6931289438969,11.2698358506251,-24.6497669254955
193,826.352331606218,7944.95336787565,17.895295799493,14.1929676422227,5.83072194484813
149,827.959731543624,8038.12751677852,19.3280185290042,9.97326282075228,1.86961020101665
174,826.98275862069,5389.59195402299,22.1737717216155,10.3501850927047,-62.6205646276674
358,833.460893854749,6616.69832402235,30.4680808000429,15.3400739972542,-14.1763376891882
151,827.867549668874,5127.78145695364,15.7193438096366,12.4902951973318,-27.5618091213088
522,836.507662835249,6119.77011494253,29.9504318063078,23.0157918274317,-21.5697190894652
165,830.963636363636,5152.27878787879,17.6543446650256,12.7950748327819,13.1204994544511
4092,871.267595307918,5605.90640273705,108.679246923227,58.2054936503293,-23.9441494064227
182,831.362637362637,6360.5,15.7794137996609,14.9302823964555,-70.3342756269465
152,830.947368421053,7528.38815789474,15.6599464472282,12.9342006811674,-61.8357854487689
24,827.458333333333,4279.125,10.3007899784792,3.59851099412222,-86.454444491523
44,831.5,7857,7.96963935916498,7.12656149821769,0
199,841.562814070352,6438.25628140704,16.6254087558427,15.464099968771,45.5541375990148
61,839.475409836066,5551.55737704918,10.1677228767319,7.73805318168648,-20.2392239823271
184,846.559782608696,6476.71195652174,23.7069062673361,10.0975356390351,-4.06026511858876
1418,859.627644569817,7012.02679830748,50.9047178744457,41.9151683181487,-44.314079281491
208,847.620192307692,5793.45673076923,22.3658257948394,12.0329046004027,-20.9858518303914
58,842.5,7792,10.1211057503217,7.36877537822348,0
171,845.584795321637,5374.71929824561,16.8983813336363,13.8519307788871,41.5294360661577
1917,882.474700052165,1528.71570161711,77.5436189158893,37.7266869942591,-23.9274347188655
37,843,7912,6.93080341923186,6.93080341923186,0
191,846.952879581152,4890.69633507853,21.6231734550965,11.7968128548065,-81.1296523490625
152,851.25,5121.31578947368,17.1342999435715,11.533134007408,-56.7926157871594
44,848,5286.5,7.96963935916498,7.12656149821769,90
284,855.137323943662,5019.65845070423,24.8221335029868,15.0536924228634,-85.5878942567466
46,851.5,5555.5,8.52277426425341,7.02376916856849,-45
57,852.157894736842,6657.36842105263,9.14826199936963,8.03839898575781,-19.8289216545084
70,851.242857142857,7861.21428571429,11.4129433780915,7.94922421531484,-81.6092290513242
49,852.65306122449,1553.34693877551,8.34135668177048,7.60853258862435,-45
113,853.504424778761,4981.71681415929,14.564537286405,10.0256738767533,73.7419565945783
94,856,5816.94680851064,14.5461993113262,8.36709067199858,-37.5720298295732
98,856.214285714286,6422.4387755102,17.4294344244591,7.45360323449568,-48.0891999552017
